大都会,"['阿弗莱德·阿贝尔', '古斯塔夫·佛力施', '布里吉特·赫尔姆', '鲁道夫·克莱恩-鲁格', '弗里茨·拉斯普', '西奥多·卢斯', 'Heinrich George', 'Erwin Biswanger']",9.0,1927-01-10
光荣之路,"['柯克·道格拉斯', '拉尔夫·米克', '阿道夫·门吉欧', '乔治·麦克雷迪', '理查德·安德森', '蒂莫西·凯瑞', '克里斯蒂安妮·库布里克', '乔·托克尔', '伯特·弗里德', '韦恩·莫瑞斯']",9.0,1957-10-25
大路,"['安东尼·奎恩', '朱丽叶塔·马西纳', '理查德·贝斯哈特', '阿尔多·西尔瓦尼']",9.0,1954-09-06
永恒和一日,"['布鲁诺·甘茨', '伊莎贝拉·雷纳德', '法布里齐奥·本蒂沃利奥', '伊利斯·查特托尼欧', '阿希莱亚斯·斯凯维斯']",9.0,1998-05-23
乡愁,"['奥列格·扬科夫斯基', '厄兰·约瑟夫森', '多美兹亚娜·佐丹奴', 'Patrizia Terreno', '劳拉·德·马奇', '德丽娅·布卡尔铎', '米莱娜·伍柯迪克', 'Raffaele Di Mario', 'Rate Furlan', 'Piero Vida']",9.0,1983-05-17
卡比利亚之夜,"['朱丽叶塔·马西纳', '弗朗索瓦·佩里埃', '弗兰卡·马尔齐', '多里安·格雷', '阿尔多·西尔瓦尼', '恩尼奥·吉罗拉米', '阿梅德奥·纳扎里', '詹尼·巴吉诺', '佛朗哥·巴尔杜奇', '多米尼克·德卢什', '佛朗哥·法布里齐', '里卡尔多·费里尼', '埃利奥·毛罗', '尼诺·米拉诺', '米莫·波利', '波利多尔']",9.0,1957-05-26
神女,"['阮玲玉', '黎铿', '章志直', '唐槐秋']",9.0,1934
我的父亲，我的儿子,"['切邓·泰肯多尔', '菲克雷特·库斯坎', '休姆拉', '耶特金·迪金席勒', '图芭·布尤库斯滕', '瑟利夫·瑟泽尔', 'Can Senozan', 'Özge Özberk', '哈里特·尔根赤', 'Mahmut Gökgöz', '达尔·托苏', '埃格·坦曼']",9.0,2005-11-18
镜子,"['玛格丽特·捷列霍娃', '因诺肯季·斯莫克图诺夫斯基', '奥列格·扬科夫斯基', '菲利普·扬科夫斯基', '伊格纳特·达尼利采夫', '尼古拉·格林科', '阿拉·杰米多娃', '尤里·纳扎罗夫', '安纳托利·索洛尼岑', '亚历山大·米沙林']",9.0,1975-03-07
将军号,"['巴斯特·基顿', '玛丽昂·马克', '格伦·卡文德', '吉姆·法利', '弗雷德里克·弗鲁姆', '查尔斯·亨利·史密斯', '弗兰克·巴恩斯', '乔·基顿', '麦克·多林', '汤姆·纳恩', '波利斯·卡洛夫', '安东尼·哈维']",9.0,1926-12-31
婚姻生活,"['丽芙·乌曼', '厄兰·约瑟夫森', '古内尔·林德布洛姆', '毕比·安德松', 'Wenche Foss', '简·马尔姆斯', '贝蒂尔·诺斯特伦', 'Anita Wall', 'Rossana Mariano', '莱娜·贝格曼', '英格玛·伯格曼', '芭布洛·约尔特·阿夫·奥纳斯']",9.0,1973-04-11
我是,"['卡米尔·比陶', 'Przemyslaw Bluszcz', '帕维尔·威尔克扎卡', '伊迭塔·约格维斯卡', '杰尼斯·查比尔', '皮尔特·嘉吉尔斯基']",9.0,2005-09-10
尤里西斯的凝视,"['哈威·凯特尔', '玛雅·摩根斯特恩', '万格利斯·卡赞', '萨纳西斯·韦戈斯', '多拉·瓦拉那基', '厄兰·约瑟夫森', '玛雅·摩根斯坦特']",9.0,1995-05-24
撒旦探戈,"['普吉·霍瓦特', '拉斯洛·费卢戈希', 'Irén Szajki', '奥尔弗雷德·亚劳伊', '彼得·多鲍伊', '班纳·米霍克', '佐坦·卡蒙地', 'Erzsébet Gaál', '米克洛什·B·塞凯伊', '埃娃·奥尔马希·奥尔贝特', '艾丽卡·博克', '米哈伊·维格', 'György Barkó']",9.0,1994-04-28
我是古巴,"['塞吉欧·柯瑞里', '路易萨·玛利亚·吉蒙内兹', '切利亞·羅德里奎']",9.0,1964
木更津猫眼 世界系列,"['冈田准一', '樱井翔', '冈田义德', '佐藤隆太', '塚本高史', '酒井若菜', '森下爱子', '雷德吉田', '阿部隆史', '三宅弘城', '桐谷健太', '森下能幸', '渡边一计', '高田纯次', '小日向文世', '药师丸博子', '田岛大辅', '栗山千明', '山口智充', '古田新太', '平岩纸']",9.0,2006-10-28
南特的雅克·德米,"['雅克·德米', '菲利普·马龙', '爱德华·焦博德', '洛朗·蒙尼尔']",9.0,1991-05-15
海蒂,"['杰森·罗巴兹', '简·西摩', '帕德里夏·妮尔', '简·菲利普斯', 'Lexi Randall', 'Noley Thornton', '简·哈扎洛格娃', '安德鲁·比克内尔', 'Ben Brazier', 'Basil Hoskins', 'Catherine Punch', '罗杰·阿什顿-格里菲斯', 'Edward Highmore']",9.0,1993-07-18
绿皮书,"['维果·莫腾森', '马赫沙拉·阿里', '琳达·卡德里尼', '塞巴斯蒂安·马尼斯科', '迪米特·D·马里诺夫', '迈克·哈顿', 'P·J·伯恩', '乔·柯蒂斯', '玛姬·尼克松', '冯·刘易斯', '乔恩·索特兰', '唐·斯达克', '安东尼·曼加诺', '保罗·斯隆', '珍娜·劳伦索', '肯尼斯·以色列', '伊克博·塞巴', '尼克·瓦莱隆加', '大卫·安', '迈克·切罗内', '杰拉尔丁·辛格', '马丁·巴特斯·布拉德福德', '格拉伦·布莱恩特·班克斯', '汤姆·维图', '夏恩·帕特洛', '丹尼斯·W·霍尔', '吉姆·克洛克', '戴恩·罗兹', '布赖恩·斯特帕尼克', '乔恩·迈克尔·戴维斯', '布莱恩·海耶斯·库瑞', '托尼亚·马尔多纳多', '加文·莱尔·弗雷', '奎恩·达菲', '哈里森·斯通', '比利·布里德', '莱斯利·卡斯泰', '克雷格·迪弗朗西亚', 'Frank Vallelonga']",8.9,2019-03-01
V字仇杀队,"['娜塔莉·波特曼', '雨果·维文', '斯蒂芬·瑞', '斯蒂芬·弗雷', '约翰·赫特', '蒂姆·皮戈特-史密斯', '鲁珀特·格雷夫斯', '罗杰·阿拉姆', '本·迈尔斯', '西妮德·库萨克', '娜塔莎·怀特曼', '约翰·斯坦丁', '埃迪·马森', '克里夫·阿什伯恩', 'Emma Field-Rayner', '伊安·布尔费尔德', 'Mark Phoenix', 'Alister Mazzotti', '比莉·库克', '盖伊·亨利', '科斯马·肖', 'Megan Gay', 'Roderic Culver', 'Tara Hacking', '安迪·莱什利兹', '查德·斯塔赫斯基', '布拉德利·斯蒂夫·福特', 'Madeleine Rakic-Platt', '塞丽娜·贾尔斯', '卡斯腾·海斯', '伊莫琴·普茨', '劳拉·格林伍德', 'Kyra Meyer', '玛丽·萧克莱 ', '理查德·莱恩', 'Michael Simkins', '大卫·雷奇', '马尔科姆·辛克莱', '马迪斯·兰德维尔 ', 'Simon Newby']",8.9,2005-12-11
本杰明·巴顿奇事,"['凯特·布兰切特', '布拉德·皮特', '朱莉娅·奥蒙德', '芳妮·A·钱勃丝', '伊莱亚斯·科泰斯', '杰森·弗莱明', '大卫·詹森', '蒂尔达·斯文顿', '艾丽·范宁', '乔安娜·塞勒', '乔什·斯图沃特', '丹尼·文森', '塔拉吉·P·汉森', '马赫沙拉·阿里', '菲奥娜·黑尔', '唐娜·杜普兰提尔', '兰斯·E·尼克尔斯', '特德·曼森', '克莱·卡伦', '菲利斯·萨莫维尔', '杰瑞德·哈里斯', '麦迪逊·贝蒂', '汤姆·埃沃雷特', '克里斯托弗·马克斯韦尔', '伊利亚·沃里克', '大卫·詹森', '艾德里安·阿马斯', '希洛·朱莉-皮特', '维布尔·弗利茨杰拉德', '艾玛·德吉斯泰德特', '钱德勒·坎特布瑞']",8.9,2008-12-25
情书,"['中山美穗', '丰川悦司', '酒井美纪', '柏原崇', '范文雀', '篠原胜之', '铃木庆一', '田口智朗', '加贺麻理子', '光石研', '铃木兰兰', '盐见三省', '中村久美', '梅田凡乃', '长田江身子 ', '小栗香织', '神户浩', '酒井敏也', '山口诗史', '山崎一', '德井优', '武藤寿美', '童自荣']",8.9,1995-03-25
被嫌弃的松子的一生,"['中谷美纪', '瑛太', '香川照之', '市川实日子', '伊势谷友介', '柄本明', '黑泽明日香', '荒川良良', '柴崎幸', '土屋安娜', '奥之矢佳奈', '谷原章介', '武田真治', '片平渚', '宫藤官九郎', '角野卓造', '田中要次', '木村凯拉', '谷中敦', '剧团一人', '木野花', '镰田小惠子', '木村绿子', '渡边哲', 'Bonnie Pink', '阿井莉沙', '山下容莉枝', '竹山隆范', '广川淳', '畠山明子', '星遥子', '三浦萌', '君岛萌', '岛田久作', '松下萌子', '佐藤佐吉', '苍井空', '滨田麻里', '菅原卓磨', '宫城孔明', '本田博太郎', '甲本雅裕']",8.9,2006-05-27
猫鼠游戏,"['莱昂纳多·迪卡普里奥', '汤姆·汉克斯', '克里斯托弗·沃肯', '马丁·辛', '艾米·亚当斯', '詹妮弗·加纳', '伊丽莎白·班克斯', '纳塔莉·贝伊', '詹姆斯·布洛林', '艾伦·旁派', '南希·利内翰', '布莱恩·豪威 ', '弗兰克·约翰·休斯', '克里斯·埃里斯', '约翰·芬', '托马斯·科帕切', '罗伯特·柯蒂斯·布朗', '斯蒂夫·维亭', '温迪·沃辛顿 ', '弗兰克·阿巴内尔', '童自荣', 'Shane Edelman', 'Jillian Clare', '杰西米·杰西卡·安东尼', 'J.帕特里克·麦克康尔马克', '詹姆斯·莫里森', '艾米·阿克']",8.9,2002-12-16
心灵捕手,"['马特·达蒙', '罗宾·威廉姆斯', '本·阿弗莱克', '斯特兰·斯卡斯加德', '明妮·德里弗', '卡西·阿弗莱克', '科尔·豪瑟', 'John Mighton', 'Dan Washington', '艾莉森·福兰德', '维克·萨海', '史提文科兹洛夫斯基', '斯科特·威廉姆·文特斯', 'Jimmy Flynn', '乔治·普林普顿', '弗朗切斯科·克莱门特', '金彧亮']",8.9,1997-12-05
勇敢的心,"['梅尔·吉布森', '苏菲·玛索', '布莱恩·考克斯', '詹姆斯·卡沙莫', '辛·劳洛', '凯瑟琳·麦克马克', '安古斯·麦克菲登', '布莱丹·格里森', '詹姆斯·霍纳', '彼得·穆兰', '童自荣', '汤米·弗拉纳根', '艾伦·阿姆斯特朗', '大卫·奥哈拉', '帕特里克·麦高汉', '伊安·邦纳', 'Mhairi Calvey', '史蒂芬·比灵顿', '迈克尔·伯恩', '亚力克斯·诺顿', '杰拉德·迈克索利', '詹姆斯·鲁宾逊', '辛·麦金利', 'Donal Gibson']",8.9,1995-05-18
春光乍泄,"['张国荣', '梁朝伟', '张震', '格利高里·戴顿']",8.9,1997-05-17
玛丽和马克思,"['托妮·科莱特', '菲利普·塞默·霍夫曼', '巴瑞·哈姆弗莱斯', '艾瑞克·巴纳', '贝塔尼·维特莫尔', '蕾妮·盖耶', '伊恩·莫利·梅尔德伦', '朱莉·福塞斯', '约翰·弗劳思', '克里斯托弗·马西', '卡罗琳·莎士比亚-艾伦', '琳恩·史密斯', 'Michael Ienna']",8.9,2009-01-15
侧耳倾听,"['本名阳子', '小林桂树', '高山南', '高桥一生', '山下容莉枝', '室井滋', '露口茂', '饭冢雅弓', '加利·艾尔维斯']",8.9,1995-07-15
上帝之城,"['亚历桑德雷·罗德里格斯', '莱安德鲁·菲尔米诺', '菲利佩·哈根森', '道格拉斯·席尔瓦', '乔纳森·哈根森', '马修斯·纳克加勒', '索·豪黑', '艾莉丝·布拉加', '保罗·林斯', 'Tulé Peak', '巴布·桑塔纳']",8.9,2002-05-18
喜宴,"['赵文瑄', '郎雄', '归亚蕾', '金素梅', '米切尔·利希藤斯坦', '杨元提', '李淳', '李安', '迈克尔·加斯顿', '许永德', '汉娜·沙利文', '姚培德']",8.9,1993-08-04
卢旺达饭店,"['唐·钱德尔', '苏菲·奥康内多', '杰昆·菲尼克斯', '尼克·诺特', '哈基姆·凯-卡西姆', '托尼·戈罗奇', '法纳·莫科纳', '大卫·奥哈拉', '莫苏西·麦格诺', '西莫·莫加瓦扎', '卡拉·西摩', '罗伯托·西特兰', '德斯蒙德·杜布', '蕾乐蒂·库马洛', '让·雷诺']",8.9,2004-12-22
我是山姆,"['西恩·潘', '达科塔·范宁', '米歇尔·菲佛', '黛安·韦斯特', '洛雷塔·迪瓦恩', '理查德·希夫', '劳拉·邓恩', '威尔·华莱士', '朱莉·克莱尔', '艾丽·范宁', '玛丽·斯汀伯根']",8.9,2001-12-03
地球上的星星,"['达席尔·萨法瑞', '阿米尔·汗', '塔奈·切赫达', '萨谢·英吉尼尔', '蒂丝卡·乔普拉', '维品·沙尔马', '拉利塔·拉伊米', '吉里贾·奥克', '拉维·汗维尔卡尔', '普拉蒂玛·库尔卡尼', '梅娜·马里克', '索纳利·萨查德夫', '桑贾伊·达迪克', '拉加·戈帕尔·耶尔', '布格斯·巴尔加瓦', '尚卡尔·萨查德夫', 'M·K·拉伊纳', '阿布舍克·巴强']",8.9,2007-12-21
勇士,"['汤姆·哈迪', '乔尔·埃哲顿', '尼克·诺特', '詹妮弗·莫里森', '弗兰克·格里罗', '凯文·杜恩', '加文·欧康诺', '费尔南多·钱', 'Nick Marcucci', '杰克·麦克劳克林']",8.9,2011-09-09
东京教父,"['江守彻', '梅垣义明', '冈本绫', '饭塚昭三', '加藤精三', '石丸博也', '槐柳二', '屋良有作', '寺濑今日子', '能登麻美子', '大塚明夫', '小山力也', '宇垣秀成', '小形满', '芝原智矢子', '竹口安芸子', '伊藤和晃', '古田信幸', '汤屋敦子', '堀川仁', '风间勇刀', '园部好德', '川濑晶子', '柴田理惠', '犬山犬子', '山寺宏一', '柚木凉香', '进藤尚美', '川原庆久', '麻生智久', '铃森勘司', '金田朋子', '藤原启治', '兴梠里美']",8.9,2003-11-08
伴我同行,"['瑞凡·菲尼克斯', '威尔·惠顿', '科里·费尔德曼', '杰瑞·奥康奈尔', '约翰·库萨克', '理查德·德莱弗斯', '基弗·萨瑟兰', '布鲁斯·柯比', '弗兰西斯·李·麦克凯恩', '马绍尔·贝尔', '布拉德利·格雷格', '加里·莱利', '凯西·希玛兹科', '杰森·奥利弗']",8.9,1986-08-08
与狼共舞,"['凯文·科斯特纳', '玛丽·麦克唐纳', '格雷厄姆·格林', '罗德尼·格兰特', '弗洛伊德·怀斯特曼', 'William H. Burton', '吉姆·威尔逊', '吉姆·赫尔曼']",8.9,1990-11-21
偷自行车的人,"['兰贝托·马乔拉尼', '恩佐·斯泰奥拉', '莉安拉·卡雷尔', '吉诺·萨尔塔梅伦达', '维托里奥·安东努奇', 'Elena Altieri', '赛尔乔·莱昂内', '维托里奥·德西卡']",8.9,1948-11-24
自闭历程,"['克莱尔·丹妮丝', '朱莉娅·奥蒙德', '凯瑟琳·欧哈拉', '大卫·斯特雷泽恩', 'Barry Tubb', '谢拉米·李', '查尔斯·贝克', 'Cyndi Williams', '科洛·埃文斯', '梅丽莎·法曼', '布莱尔·波马尔']",8.9,2010-02-06
乱,"['仲代达矢', '寺尾聪', '根津甚八', '野村万斋', '宫坂广', '寺岛进', '原田美枝子', '油井昌由树', '伊藤敏八', '音羽久米子', '南條玲子', '隆大介', '池畑慎之介', '本多猪四郎 ']",8.9,1985-06-01
城南旧事,"['沈洁', '张丰毅', '张闽', '郑振瑶', '严翔', '史原', '周起', '崇文平', '李农', '徐才根', '田春奎', '秦焰', '茂路', '马景龙', '林彬', '朱莎', '季虹', '洪融', '袁佳奕', '谭宗尧', '乔林']",8.9,1983
天佑鲍比,"['西格妮·韦弗', '亨利·科泽尼', '瑞恩·凯利', '奥斯汀·尼可斯', '卡莉·许洛德', 'Shannon Eagen', '斯科特·贝利', '李·加林顿', 'Madge Levinson', 'Susan Ruttan', '丹·巴特勒', '埃莱·巴德汉', 'Patrick Michael Kenney', '拉斯蒂·米哈', 'Dan Wells', 'Melanie Wilson', 'David G.B. Brown', 'Dennis Budziszewski', '杰夫·菲尔', '特维斯·R·马库姆', 'Grace Anne Rowan', 'Lauren Mae Shafer']",8.9,2009-01-24
女人，四十,"['萧芳芳', '乔宏', '罗家英', '罗冠兰', '丁子峻', '谭倩红', '鲍方', '夏萍', '刘洵', '张铮', '冯德伦', '庄静而', '文隽', '谭淑梅', '黄莎莉', '许鞍华', '方育平']",8.9,1995-05-04
雾中风景,"['米哈利斯·齐克', '塔尼娅·帕拉依奥罗葛', '斯特拉托斯·楚措格卢', '伊娃·科塔曼尼多', '阿利基·耶奥古利', '瓦西利斯·科洛沃斯', '伊利亚斯·洛戈塞蒂斯', '万格利斯·卡赞', '斯特拉托斯·帕希斯', '米哈利斯·扬纳托斯', '基里亚科斯·卡特里瓦诺斯', '格里戈里斯·埃万耶拉托斯', '扬尼斯·菲里奥斯', 'Tasos Palatzidis', '陶拉·斯塔索普洛斯', '耶拉西莫斯·斯奇戴尔西斯']",8.9,1988-08-31
楢山节考,"['绪形拳', '清川虹子', '倍赏美津子', '坂本澄子', '左顿平', '竹城明', '仓崎青儿', '岛守薰', '辰巳柳太郎', '高田顺子', '小泽昭一', '深水三章', '三木纪平', '横山孝信', '志村幸江', '冈本正巳', '常田富士男', '殿山泰司', '小林稔侍', '高峰凯希', '樋浦勉']",8.9,1983-04-29
无间道(正序版),"['刘德华', '梁朝伟', '黎明', '陈道明', '吴镇宇', '陈冠希', '余文乐', '郑秀文', '陈慧琳', '萧亚轩', '惠英红', '林家栋', '胡军', '张耀扬', '廖启智', '李子雄', '刘嘉玲', '曾志伟', '黄秋生', '吴廷烨']",8.9,2006
用心棒,"['三船敏郎', '仲代达矢', '山田五十铃', '志村乔', '东野英治郎', '加东大介', '司叶子', '藤田进', '渡边笃', '土屋嘉男', '本间文子', '山茶花究']",8.9,1961-04-25
听见天堂,"['马可·科奇', '卢卡·卡普里奥蒂', '帕罗·萨森内里', 'Patrizia La Fonte', '弗兰切斯卡·马图兰扎']",8.9,2006-10-17
伴你高飞,"['安娜·帕奎因', '杰夫·丹尼尔斯', '达娜·德拉尼', '特里·金尼', '霍尔特·格拉汉姆']",8.9,1996-09-13
秋日奏鸣曲,"['英格丽·褒曼', '丽芙·乌曼', '莱娜·尼曼', '哈尔瓦德·比约克', '林·乌尔曼', '厄兰·约瑟夫森', '古纳尔·布约恩施特兰德']",8.9,1978-10-08
佛兰德斯的狗,"['津村真琴', '丹下樱', '富田耕生', '中西妙子', '龟井芳子', '渊崎由里子', '平野正人', '安达忍', '峰惠研', '竹口安芸子', '城山坚', '绪方贤一', '菅原淳一', '岩坪理江', '真山亚子', '佐佐木优子', '森川智之', '鸟海胜美', '山本圭', '冈江久美子', '筑崎茂', '八木亚希子', '伊集院光', '铃木保奈美', '罗伯特·劳吉亚', '布雷迪布鲁姆', '黛比·德里贝里', 'Toriumi Katsumi']",8.9,1997-03-15
死者田园祭,"['菅贯太郎', '高野浩幸', '八千草薰', '三上宽', '原田芳雄', '原泉', '木村功', '新高恵子', '春川真澄']",8.9,1974-12-28
十二怒汉,"['杰克·莱蒙', '乔治·C·斯科特', '休姆·克罗宁', '威廉·彼德森']",8.9,1997-08-17
歌厅,"['丽莎·明奈利', '麦克尔·约克', '赫尔穆特·格里姆', '乔尔·格雷', '弗里茨·维伯', '马里莎·贝伦森', '伊丽莎白·诺伊曼-菲特尔', '海伦·维塔', '西格丽德·冯·里希特霍芬', '格尔德·费斯佩曼', '劳夫·沃尔特', 'Estrongo Nachama', '凯瑟琳·多比', 'Pierre Franckh', 'Ellen Umlauf']",8.9,1972-02-13
世上最快的印第安摩托,"['安东尼·霍普金斯', '艾伦·墨菲', '迈克尔·曼特尔', '詹姆斯·盖林', 'Jim Jepson', 'Daniel Sing', 'Thomas McMinn', '克里格·霍尔', 'Alison Bruce', '安东尼·斯塔尔', '克里斯·威廉斯', '克里斯·布鲁诺', 'Kristen Marie Jensen', '沃尔顿·戈金斯', 'Todd Emerson', 'Campbell Cooley', '杰西卡·卡普肖', 'Gavin Grazer', 'Joe Howard', '戴安·拉德', '布鲁斯·格林伍德', '威廉姆·拉金', '查尔斯·哈尔福德', 'Nicholas Lanier', '帕特里克·约翰·弗鲁格', 'Tim Sabuco', 'Latham Gaines', '保罗·罗德里奇斯', '蒂姆·夏伯特', ""Steve O'Neill"", '埃里克·皮尔波特', '卡洛斯·拉卡马拉', 'Tom Jacobsen', '克里斯多福·劳福德']",8.9,2005-10-13
安德烈·卢布廖夫,"['安纳托利·索洛尼岑', '伊万·拉皮科夫', '尼古拉·格林科', '尼古拉·谢尔盖耶夫', '伊尔玛·拉乌什', '尼古拉·布尔利亚耶夫', '尤里·纳扎罗夫', '尤里·尼库林', '罗兰·贝科夫', 'Irina Miroshnichenko', 'Dmitri Orlovsky', '穆拉特贝克·里斯库洛夫', '尼古拉·库图佐夫', 'Mikhail Kononov', '斯捷潘·克雷洛夫', 'Nikolai Grabbe', '博洛特·贝舍纳利耶夫', 'Nikolai Glazkov']",8.9,1971-12-24
笼民,"['黄家驹', '乔宏', '廖启智', '陈国新', '泰迪·罗宾', '李名炀', '刘洵', '刘以达', '邱礼涛', '罗利期', '谷峰', '胡枫', '黄自强', '张之亮', '周骢', '黄志强', '林国华', '西瓜刨']",8.9,1992-09-16
哭泣的草原,"['吉欧格·亚曼尼斯', '伊娃·科塔曼尼多', 'George Houliaras', '瓦西利斯·科洛沃斯', '尼克斯·普尔索尼迪斯', '亚历山德拉·艾迪尼', '陶拉·斯塔索普洛斯']",8.9,2004-02-12
夺命剑,"['三船敏郎', '仲代达矢', '司叶子', '加藤刚', '大塚道子', '青木义朗', '松村达雄', '小林哲子', '江原达怡', '山形勋', '浜村淳', '佐佐木孝丸', '市原悦子', '神山繁', '三岛雅夫', '加藤武']",8.9,1967-05-27
大地之歌,"['卡奴·班纳杰', '卡鲁娜·班纳杰', '楚尼巴拉·德芙', '尤玛·戴斯·固普塔', '苏比·班纳杰', '伦基·班纳杰', '雷巴·德芙', '阿帕纳·德芙', '突利斯·查克拉波提']",8.9,1955-08-26
我出生了，但……,"['斋藤达雄', '青木富夫', '菅原秀雄', '坂本武', '笠智众', '叶山正雄', '吉川满子', '早见照代']",8.9,1932-06-03
可玛猫,['合田经郎'],8.9,2009-05-26
西岳奇童,"['乔榛', '丁建华']",8.9,1984
红柿子,"['陶述', '石隽', '张世', '鲁直', '刘若英', '赵正平', '王琄', '林扬', '方龙']",8.9,1997-04-13
让子弹飞,"['姜文', '葛优', '周润发', '刘嘉玲', '陈坤', '张默', '姜武', '周韵', '廖凡', '姚橹', '邵兵', '苗圃', '冯小刚', '胡军', '马珂', '白冰', '杜奕衡', '李静', '胡明', '危笑', '杨奇雨', '赵铭', '宣晓鸣', '姜洪齐', '岳红', '吴昔果', '沙瑀', '陈磊', '文祥']",8.8,2010-12-16
看不见的客人,"['马里奥·卡萨斯', '阿娜·瓦格纳', '何塞·科罗纳多', '巴巴拉·莱涅', '弗兰塞斯克·奥雷利亚', '帕科·图斯', '大卫·塞尔瓦斯', '伊尼戈·加斯特西', '圣·耶拉莫斯', '马内尔·杜维索', '布兰卡·马丁内斯', '佩雷·布拉索', '霍尔迪·布鲁内特', '鲍比·冈萨雷斯', '玛蒂娜·乌尔塔多', '安妮可·韦尔茨', '克里斯蒂安·巴伦西亚', '贝茜·特内兹']",8.8,2017-09-15
七宗罪,"['摩根·弗里曼', '布拉德·皮特', '凯文·史派西', '格温妮斯·帕特洛', '安德鲁·凯文·沃克', '约翰·卡西尼', '雷格·E·凯蒂', '李·厄米', '迈克尔·雷德·麦基', 'France Anglade', '哈里斯·萨维德斯', '迈克尔·麦斯', '理查德·波特诺', '查尔斯·达顿', 'Lexie Bigham', '勒兰德·奥瑟', '理查德·希夫', '约翰·C·麦金雷', '安德烈·胡勒斯']",8.8,1995-09-22
西西里的美丽传说,"['莫妮卡·贝鲁奇', '朱塞佩·苏尔法罗', '玛蒂尔德·皮亚纳', '埃丽萨·莫鲁奇', '奥罗拉·夸特罗基', '露琪亚·萨多', '瓦尼·布拉马蒂', 'Salvatore Martino', '安东内洛·普利西', 'Noam Morgensztern']",8.8,2000-10-27
蝴蝶效应,"['阿什顿·库彻', '梅洛拉·沃尔特斯', '艾米·斯马特', '埃尔登·汉森', '威廉姆·李·斯科特', '约翰·帕特里克·阿梅多利', '艾琳·戈洛瓦娅', '凯文·G·施密特', '杰西·詹姆斯', '罗根·勒曼', '莎拉·威多斯', '杰克·凯斯', '卡梅隆·布莱特', '埃里克·斯托尔兹', '考乐姆·吉斯·雷尼', '伊桑·苏普利', '杰西·哈奇']",8.8,2004-01-23
禁闭岛,"['莱昂纳多·迪卡普里奥', '马克·鲁弗洛', '本·金斯利', '马克斯·冯·叙多夫', '米歇尔·威廉姆斯', '艾米莉·莫迪默', '派翠西娅·克拉克森', '杰基·厄尔·哈利', '泰德·拉文', '约翰·卡洛·林奇', '伊莱亚斯·科泰斯', '罗宾·巴特利特', '克里斯托弗·邓汉', '约瑟夫·斯科拉', '斯蒂夫·维亭', '露比·杰琳斯', '约瑟夫·莱迪', '雷蒙德·安东尼·托马斯', '马修·考尔斯', '迈克尔·拜伦', '肯·奇斯曼', '科迪·哈特', '亚历克斯·米尔恩', '罗布·W·格雷', '亚美利哥·普雷休蒂', '拉尔斯·格哈德', '丹尼·卡尼', '贝茨·怀尔德', '丹尼斯·林奇', '吉尔·拉森', '埃里克·罗林斯']",8.8,2010-02-13
布达佩斯大饭店,"['拉尔夫·费因斯', '托尼·雷沃罗利', '艾德里安·布洛迪', '威廉·达福', '裘德·洛', '爱德华·诺顿', '西尔莎·罗南', '蒂尔达·斯文顿', '比尔·默瑞', '蕾雅·赛杜', '欧文·威尔逊', '詹森·舒瓦兹曼', '马修·阿马立克', 'F·默里·亚伯拉罕', '汤姆·威尔金森', '杰夫·高布伦', '哈威·凯特尔', '尼尔·哈夫', '拉里·派恩', '吉塞尔达·沃洛迪', '瓦里丝·阿卢瓦利亚', '弗洛里安·卢卡斯', '卡尔·马克维斯', '鲍勃·巴拉班', '费舍·史蒂芬斯', '华莱士·沃洛达斯基', '吴永庆', '丽萨·克鲁泽', '野村训市', '汉勒斯·魏格纳', '加布里埃尔·拉什', '卢卡斯·赫奇斯']",8.8,2014-02-06
致命魔术,"['休·杰克曼', '克里斯蒂安·贝尔', '迈克尔·凯恩', '丽贝卡·豪尔', '斯嘉丽·约翰逊', '大卫·鲍伊', '安迪·瑟金斯', '派珀·佩拉博', '萨曼塔·马霍林', '丹尼尔·戴维斯', '吉姆·皮多克', '克里斯托弗·尼姆', '马克·瑞安', '罗杰·里斯', '杰米·哈里斯', '罗恩·帕金斯', '瑞奇·杰', '安东尼·德·马克', '冀朝理', '威廉姆·摩根·谢泼德']",8.8,2006-10-20
沉默的羔羊,"['朱迪·福斯特', '安东尼·霍普金斯', '斯科特·格伦', '安东尼·希尔德', '布鲁克·史密斯', '卡斯·莱蒙斯', '弗兰基·费森', '泰德·拉文', '崔西·沃特', '丹·巴特勒', '达拉', '丹尼·达斯特', '奥巴·巴巴图德', '黛安·贝克', '罗杰·科曼', '查尔斯·纳佩尔', '丹尼尔·冯·巴根', '户田惠子', '克里斯·艾塞克', '乔治·A·罗梅罗']",8.8,1991-02-14
低俗小说,"['约翰·特拉沃尔塔', '乌玛·瑟曼', '阿曼达·普拉莫', '蒂姆·罗斯', '塞缪尔·杰克逊', '菲尔·拉马', '布鲁斯·威利斯', '弗兰克·威利', '布尔·斯蒂尔斯', '文·瑞姆斯', '劳拉·拉芙蕾丝', '保罗·考尔德伦', '布罗娜·加拉赫', '罗姗娜·阿奎特', '埃里克·斯托尔兹', '玛丽亚·德·梅黛洛', '昆汀·塔伦蒂诺', '史蒂夫·布西密', '克里斯托弗·沃肯', '哈威·凯特尔', '彼得·格林纳', '安琪拉·琼斯', '阿尼·萨瓦', 'Stephen Hibbert']",8.8,1994-05-12
