需求分析师,南京擎盾信息科技有限公司,本科,8K-15K,"['五险一金', '定期体检', '全勤奖', '周末双休']",3-5年
云业务销售实习生,广东瑞普科技股份有限公司,大专,3K-4K,"['节日福利', '五险一金', '绩效奖金', '带薪年假', '周末双休']",无经验
中小学语文老师（线上教学+双休）,广州市易智职业技能培训有限公司,本科,6K-8K,"['绩效奖金', '带薪年假', '员工旅游', '节日福利', '六险一金']",不限
人事主管,广州由我科技股份有限公司,大专,8K-10K,"['包住', '节日福利', '员工旅游', '带薪年假', '周末双休']",3-5年
旅游销售,广东省中国青年旅行社沿江中路分社,大专,8K-10K,"['绩效奖金', '餐补', '弹性工作', '定期体检', '周末双休']",1-3年
外贸销售助理,广州和百亮国际贸易有限公司,大专,4K-6K,"['交通补助', '节日福利', '带薪年假', '餐补', '加班补助']",不限
培训师讲师,广州欧诺洁个人护理用品有限公司,大专,8K-10K,"['五险一金', '全勤奖', '餐补', '弹性工作', '带薪年假']",1-3年
网络客服（地铁直达）,广州埃自造网络科技有限公司,中专,6K-8K,"['弹性工作', '节日福利', '带薪年假', '员工旅游', '五险']",1年以下
全盘会计（地铁直达）,广州埃自造网络科技有限公司,大专,6K-8K,"['弹性工作', '节日福利', '带薪年假', '员工旅游', '五险']",1-3年
销售代表,贝壳找房(北京)科技有限公司,中专,8K-10K,"['五险一金', '绩效奖金', '带薪年假', '员工旅游', '节日福利']",无经验
【底薪4K】销售顾问/金沙洲上班,贝壳找房(北京)科技有限公司,中专,4K-8K,"['绩效奖金', '弹性工作', '带薪年假', '定期体检', '员工旅游']",无经验
贝壳-链家6000底薪+高提成/房地产销售,贝壳找房(北京)科技有限公司,大专,8K-10K,"['员工旅游', '大牛带队', '项目奖金', '定期团建', '五险一金']",不限
测绘助理（双休+高薪）,广东南粤房地产土地资产评估与规划测绘有限公司,大专,8K-10K,"['五险一金', '绩效奖金', '餐补', '交通补助', '通讯补助']",1-3年
质量负责人,广州赛晖检测技术有限公司,大专,8K-10K,"['住房补贴', '五险一金', '绩效奖金', '不加班', '全勤奖']",1-3年
底薪7200诚招实习销售+小区宿舍,深圳市乐有家控股集团有限公司,大专,9K-12K,"['五险一金', '绩效奖金', '房补', '餐补', '交通补助']",不限
施工员,深圳金德诚建设有限公司,学历不限,5K-9K,"['五险一金', '包吃', '包住', '交通补助', '餐补']",1-3年
java高级工程师,广东南方海岸科技服务有限公司,大专,8K-15K,"['五险一金', '年底双薪', '绩效奖金', '餐补', '带薪年假']",3-5年
人事助理（固定双休非销售）,中国人寿保险股份有限公司广州市分公司第七营销服务部,中专,4K-6K,"['节日福利', '不加班', '员工旅游', '补充医疗保险']",不限
原画讲师＋五险一金＋提供住宿P,广州潭州教育网络科技有限公司,大专,4K-6K,"['五险一金', '绩效奖金', '带薪年假', '节日福利', '住房补贴']",不限
产品经理,南京擎盾信息科技有限公司,本科,8K-14K,"['五险一金', '定期体检', '全勤奖', '周末双休']",3-5年
方案设计师,广州本至装饰设计有限公司,本科,5K-8K,"['年底双薪', '五险一金', '全勤奖', '带薪年假', '员工旅游']",3-5年
项目经理PM（售前顾问，CRM产品）,广州鼎资软件科技有限公司,本科,16K-30K,"['五险一金', '年底双薪', '绩效奖金', '股票期权', '餐补']",3-5年
促销主管,广州茂德公文化传播有限公司,中专,6K-8K,"['年底双薪', '定期体检', '带薪年假', '员工旅游', '包中餐包住']",1-3年
早教中心  课程顾问（招生）,广东古格集团有限公司,大专,3.5K-7K,"['员工旅游', '五险一金', '带薪年假', '全勤奖', '节日福利']",不限
日语讲师（住宿+五险一金+绩效+可应届生）sy,广州潭州教育网络科技有限公司,学历不限,8K-10K,"['五险一金', '绩效奖金', '节日福利', '员工旅游', '带薪试岗']",不限
文案策划,广州市茶甘生物科技有限公司,大专,6K-8K,"['五险一金', '带薪年假', '节日福利', '绩效奖金', '通讯补助']",1-3年
行政人事经理,和聚产业控股有限公司,本科,8K-15K,"['五险一金', '年底双薪', '绩效奖金', '全勤奖', '加班补助']",1-3年
急聘前台主管/大堂经理,广州韩妃医学美容门诊部有限公司,大专,5K-7K,"['每年多次调薪', '五险一金', '绩效奖金', '包吃', '餐补']",3-5年
保险代理人客户经理,中国人民人寿保险股份有限公司广州分公司黄埔区支公司新立方部,中专,10K-15K,"['绩效奖金', '全勤奖', '弹性工作', '不加班', '无试用期']",不限
HRBP(研发),广东珠江智联信息科技股份有限公司,本科,6K-9K,"['周末双休', '五险一金', '绩效奖金', '餐补', '带薪年假']",1-3年
产品金融部-业务总监,国泰君安证券股份有限公司广东分公司,本科,20K-30K,"['五险一金', '绩效奖金', '周末双休', '节日福利', '带薪年假']",5-10年
售前/产品经理（研学、文旅、物流海运）,广州天源信息科技股份有限公司,本科,15K-22K,"['五险一金', '带薪年假', '节日福利', '带团队', '周末双休']",3-5年
急聘速卖通运营/外贸业务员 -地铁口,广州凯拓汽车配件有限公司,大专,4K-8K,"['绩效奖金', '年终分红', '员工旅游', '带薪年假', '节日福利']",不限
数据分析顾问(需求分析),智联招聘,本科,6K-8K,"['五险一金', '年底双薪', '带薪年假', '补充医疗保险', '定期体检']",不限
设计经理,广州市蔻波生物科技有限公司,本科,8K-10K,"['五险一金', '年底双薪', '全勤奖', '带薪年假', '补充医疗保险']",3-5年
